time_us,capture_1_v,capture_2_v
4.312000000000000277e+00,8.004149999999999876e-01,7.994379999999999820e-01
4.320000000000000284e+00,8.013919999999999932e-01,8.001709999999999656e-01
4.328000000000000291e+00,8.001709999999999656e-01,8.000490000000000101e-01
4.335999999999999410e+00,8.011470000000000535e-01,8.006590000000000096e-01
4.344000000000000306e+00,8.016360000000000152e-01,8.006590000000000096e-01
4.352000000000000313e+00,8.009030000000000316e-01,7.991939999999999600e-01
4.359999999999999432e+00,8.004149999999999876e-01,8.006590000000000096e-01
4.368000000000000327e+00,8.009030000000000316e-01,7.989500000000000490e-01
4.376000000000000334e+00,8.007809999999999651e-01,8.012700000000000378e-01
4.383999999999999453e+00,7.989500000000000490e-01,8.013919999999999932e-01
4.391999999999999460e+00,8.004149999999999876e-01,8.007809999999999651e-01
4.400000000000000355e+00,8.009030000000000316e-01,8.011470000000000535e-01
4.408000000000000362e+00,8.002930000000000321e-01,7.996830000000000327e-01
4.415999999999999481e+00,8.006590000000000096e-01,7.993160000000000265e-01
4.424000000000000377e+00,7.989500000000000490e-01,8.001709999999999656e-01
4.432000000000000384e+00,8.013919999999999932e-01,8.001709999999999656e-01
4.439999999999999503e+00,7.989500000000000490e-01,7.994379999999999820e-01
4.447999999999999510e+00,8.001709999999999656e-01,8.009030000000000316e-01
4.456000000000000405e+00,7.998049999999999882e-01,8.007809999999999651e-01
4.463999999999999524e+00,8.011470000000000535e-01,8.004149999999999876e-01
4.471999999999999531e+00,8.017579999999999707e-01,8.013919999999999932e-01
4.480000000000000426e+00,8.009030000000000316e-01,7.999270000000000547e-01
4.488000000000000433e+00,7.999270000000000547e-01,8.004149999999999876e-01
4.495999999999999552e+00,7.993160000000000265e-01,8.004149999999999876e-01
4.504000000000000448e+00,7.999270000000000547e-01,7.993160000000000265e-01
4.512000000000000455e+00,8.013919999999999932e-01,8.006590000000000096e-01
4.519999999999999574e+00,7.999270000000000547e-01,8.016360000000000152e-01
4.527999999999999581e+00,7.996830000000000327e-01,8.002930000000000321e-01
4.536000000000000476e+00,8.018800000000000372e-01,8.001709999999999656e-01
4.543999999999999595e+00,7.994379999999999820e-01,8.001709999999999656e-01
4.551999999999999602e+00,7.991939999999999600e-01,8.001709999999999656e-01
4.560000000000000497e+00,8.009030000000000316e-01,7.991939999999999600e-01
4.568000000000000504e+00,8.002930000000000321e-01,8.012700000000000378e-01
4.575999999999999623e+00,8.012700000000000378e-01,8.004149999999999876e-01
4.583999999999999631e+00,8.011470000000000535e-01,8.006590000000000096e-01
4.592000000000000526e+00,8.001709999999999656e-01,8.006590000000000096e-01
4.599999999999999645e+00,8.011470000000000535e-01,8.001709999999999656e-01
4.607999999999999652e+00,8.011470000000000535e-01,8.006590000000000096e-01
4.616000000000000547e+00,8.002930000000000321e-01,8.007809999999999651e-01
4.624000000000000554e+00,8.011470000000000535e-01,7.999270000000000547e-01
4.631999999999999673e+00,8.001709999999999656e-01,8.009030000000000316e-01
4.639999999999999680e+00,8.009030000000000316e-01,7.994379999999999820e-01
4.648000000000000576e+00,8.018800000000000372e-01,8.004149999999999876e-01
4.655999999999999694e+00,8.006590000000000096e-01,7.998049999999999882e-01
4.663999999999999702e+00,8.011470000000000535e-01,8.000490000000000101e-01
4.672000000000000597e+00,8.004149999999999876e-01,8.006590000000000096e-01
4.679999999999999716e+00,7.989500000000000490e-01,7.999270000000000547e-01
4.687999999999999723e+00,8.006590000000000096e-01,8.001709999999999656e-01
4.695999999999999730e+00,7.999270000000000547e-01,8.007809999999999651e-01
4.704000000000000625e+00,8.001709999999999656e-01,7.990720000000000045e-01
4.711999999999999744e+00,7.991939999999999600e-01,8.002930000000000321e-01
4.719999999999999751e+00,8.013919999999999932e-01,8.006590000000000096e-01
4.728000000000000647e+00,8.004149999999999876e-01,8.007809999999999651e-01
4.735999999999999766e+00,8.012700000000000378e-01,7.991939999999999600e-01
4.743999999999999773e+00,8.009030000000000316e-01,8.009030000000000316e-01
4.752000000000000668e+00,7.998049999999999882e-01,8.011470000000000535e-01
4.759999999999999787e+00,8.007809999999999651e-01,8.004149999999999876e-01
4.767999999999999794e+00,8.016360000000000152e-01,8.002930000000000321e-01
4.775999999999999801e+00,8.006590000000000096e-01,7.996830000000000327e-01
4.784000000000000696e+00,8.010249999999999870e-01,8.011470000000000535e-01
4.791999999999999815e+00,7.996830000000000327e-01,7.996830000000000327e-01
4.799999999999999822e+00,8.020019999999999927e-01,8.016360000000000152e-01
4.808000000000000718e+00,8.021239999999999482e-01,7.994379999999999820e-01
4.815999999999999837e+00,8.000490000000000101e-01,8.012700000000000378e-01
4.823999999999999844e+00,8.006590000000000096e-01,8.010249999999999870e-01
4.831999999999999851e+00,7.998049999999999882e-01,7.999270000000000547e-01
4.839999999999999858e+00,8.004149999999999876e-01,8.000490000000000101e-01
4.847999999999999865e+00,8.010249999999999870e-01,8.006590000000000096e-01
4.855999999999999872e+00,7.994379999999999820e-01,8.016360000000000152e-01
4.864000000000000767e+00,8.022460000000000147e-01,7.991939999999999600e-01
4.871999999999999886e+00,8.009030000000000316e-01,8.017579999999999707e-01
4.879999999999999893e+00,8.006590000000000096e-01,7.993160000000000265e-01
4.887999999999999901e+00,8.011470000000000535e-01,8.006590000000000096e-01
4.895999999999999908e+00,8.013919999999999932e-01,8.004149999999999876e-01
4.903999999999999915e+00,8.013919999999999932e-01,7.998049999999999882e-01
4.911999999999999922e+00,8.004149999999999876e-01,7.994379999999999820e-01
4.919999999999999929e+00,8.017579999999999707e-01,8.009030000000000316e-01
4.927999999999999936e+00,8.007809999999999651e-01,8.006590000000000096e-01
4.935999999999999943e+00,8.006590000000000096e-01,8.004149999999999876e-01
4.943999999999999950e+00,8.010249999999999870e-01,8.007809999999999651e-01
4.951999999999999957e+00,8.012700000000000378e-01,8.012700000000000378e-01
4.959999999999999964e+00,8.006590000000000096e-01,7.998049999999999882e-01
4.967999999999999972e+00,8.011470000000000535e-01,7.996830000000000327e-01
4.975999999999999979e+00,8.022460000000000147e-01,7.998049999999999882e-01
4.983999999999999986e+00,7.996830000000000327e-01,7.991939999999999600e-01
4.991999999999999993e+00,8.000490000000000101e-01,7.991939999999999600e-01
5.000000000000000000e+00,8.009030000000000316e-01,8.013919999999999932e-01
5.008000000000000007e+00,8.002930000000000321e-01,8.004149999999999876e-01
5.016000000000000014e+00,8.001709999999999656e-01,7.993160000000000265e-01
5.024000000000000021e+00,8.000490000000000101e-01,7.996830000000000327e-01
5.032000000000000028e+00,8.016360000000000152e-01,8.006590000000000096e-01
5.040000000000000036e+00,8.010249999999999870e-01,8.012700000000000378e-01
5.048000000000000043e+00,7.990720000000000045e-01,7.993160000000000265e-01
5.056000000000000050e+00,8.002930000000000321e-01,8.009030000000000316e-01
5.064000000000000057e+00,8.013919999999999932e-01,8.012700000000000378e-01
5.072000000000000064e+00,8.000490000000000101e-01,8.002930000000000321e-01
5.080000000000000071e+00,8.011470000000000535e-01,8.000490000000000101e-01
5.088000000000000078e+00,8.001709999999999656e-01,7.994379999999999820e-01
5.096000000000000085e+00,8.006590000000000096e-01,8.007809999999999651e-01
5.104000000000000092e+00,8.007809999999999651e-01,7.991939999999999600e-01
5.112000000000000099e+00,8.004149999999999876e-01,8.016360000000000152e-01
5.120000000000000107e+00,7.998049999999999882e-01,7.991939999999999600e-01
5.128000000000000114e+00,8.012700000000000378e-01,8.011470000000000535e-01
5.135999999999999233e+00,8.002930000000000321e-01,7.996830000000000327e-01
5.144000000000000128e+00,8.006590000000000096e-01,7.999270000000000547e-01
5.152000000000000135e+00,8.009030000000000316e-01,7.988279999999999825e-01
5.160000000000000142e+00,8.017579999999999707e-01,8.001709999999999656e-01
5.168000000000000149e+00,7.996830000000000327e-01,8.009030000000000316e-01
5.176000000000000156e+00,8.011470000000000535e-01,7.989500000000000490e-01
5.184000000000000163e+00,8.011470000000000535e-01,7.998049999999999882e-01
5.191999999999999282e+00,8.020019999999999927e-01,7.999270000000000547e-01
5.200000000000000178e+00,8.004149999999999876e-01,8.009030000000000316e-01
5.208000000000000185e+00,8.004149999999999876e-01,8.006590000000000096e-01
5.215999999999999304e+00,8.012700000000000378e-01,8.012700000000000378e-01
5.224000000000000199e+00,8.007809999999999651e-01,7.991939999999999600e-01
5.232000000000000206e+00,8.009030000000000316e-01,8.009030000000000316e-01
5.240000000000000213e+00,8.009030000000000316e-01,8.000490000000000101e-01
5.248000000000000220e+00,8.009030000000000316e-01,7.993160000000000265e-01
5.256000000000000227e+00,8.021239999999999482e-01,8.004149999999999876e-01
5.264000000000000234e+00,8.010249999999999870e-01,8.000490000000000101e-01
5.271999999999999353e+00,8.004149999999999876e-01,7.998049999999999882e-01
5.280000000000000249e+00,8.009030000000000316e-01,8.002930000000000321e-01
5.288000000000000256e+00,8.009030000000000316e-01,8.001709999999999656e-01
5.295999999999999375e+00,8.006590000000000096e-01,7.996830000000000327e-01
5.304000000000000270e+00,8.017579999999999707e-01,8.013919999999999932e-01
5.312000000000000277e+00,8.002930000000000321e-01,8.013919999999999932e-01
5.320000000000000284e+00,8.016360000000000152e-01,8.009030000000000316e-01
5.327999999999999403e+00,8.007809999999999651e-01,7.993160000000000265e-01
5.336000000000000298e+00,8.004149999999999876e-01,8.007809999999999651e-01
5.344000000000000306e+00,8.017579999999999707e-01,8.000490000000000101e-01
5.351999999999999424e+00,7.996830000000000327e-01,8.011470000000000535e-01
5.360000000000000320e+00,8.007809999999999651e-01,7.998049999999999882e-01
5.368000000000000327e+00,8.017579999999999707e-01,8.006590000000000096e-01
5.375999999999999446e+00,8.007809999999999651e-01,8.006590000000000096e-01
5.383999999999999453e+00,8.006590000000000096e-01,8.013919999999999932e-01
5.392000000000000348e+00,7.996830000000000327e-01,8.011470000000000535e-01
5.400000000000000355e+00,8.011470000000000535e-01,8.009030000000000316e-01
5.407999999999999474e+00,8.022460000000000147e-01,8.001709999999999656e-01
5.416000000000000369e+00,8.009030000000000316e-01,8.012700000000000378e-01
5.424000000000000377e+00,8.010249999999999870e-01,8.007809999999999651e-01
5.431999999999999496e+00,8.004149999999999876e-01,8.009030000000000316e-01
5.439999999999999503e+00,7.999270000000000547e-01,8.011470000000000535e-01
5.448000000000000398e+00,8.018800000000000372e-01,8.011470000000000535e-01
5.455999999999999517e+00,8.009030000000000316e-01,7.991939999999999600e-01
5.463999999999999524e+00,7.999270000000000547e-01,8.004149999999999876e-01
5.472000000000000419e+00,8.009030000000000316e-01,7.994379999999999820e-01
5.480000000000000426e+00,8.011470000000000535e-01,8.006590000000000096e-01
5.487999999999999545e+00,8.001709999999999656e-01,8.002930000000000321e-01
5.496000000000000441e+00,8.021239999999999482e-01,8.000490000000000101e-01
5.504000000000000448e+00,8.001709999999999656e-01,8.009030000000000316e-01
5.511999999999999567e+00,8.002930000000000321e-01,8.001709999999999656e-01
5.519999999999999574e+00,8.012700000000000378e-01,7.993160000000000265e-01
5.528000000000000469e+00,8.004149999999999876e-01,8.009030000000000316e-01
5.535999999999999588e+00,8.006590000000000096e-01,7.999270000000000547e-01
5.543999999999999595e+00,8.007809999999999651e-01,8.009030000000000316e-01
5.552000000000000490e+00,8.007809999999999651e-01,8.000490000000000101e-01
5.560000000000000497e+00,8.011470000000000535e-01,8.004149999999999876e-01
5.567999999999999616e+00,8.006590000000000096e-01,8.009030000000000316e-01
5.575999999999999623e+00,8.002930000000000321e-01,8.012700000000000378e-01
5.584000000000000519e+00,8.017579999999999707e-01,8.001709999999999656e-01
5.591999999999999638e+00,8.000490000000000101e-01,8.009030000000000316e-01
5.599999999999999645e+00,8.006590000000000096e-01,8.020019999999999927e-01
5.608000000000000540e+00,8.004149999999999876e-01,8.002930000000000321e-01
5.615999999999999659e+00,8.009030000000000316e-01,8.001709999999999656e-01
5.623999999999999666e+00,8.011470000000000535e-01,8.013919999999999932e-01
5.631999999999999673e+00,7.999270000000000547e-01,8.020019999999999927e-01
5.640000000000000568e+00,8.018800000000000372e-01,8.000490000000000101e-01
5.647999999999999687e+00,8.012700000000000378e-01,8.016360000000000152e-01
5.655999999999999694e+00,8.011470000000000535e-01,7.998049999999999882e-01
5.664000000000000590e+00,8.004149999999999876e-01,8.026119999999999921e-01
5.671999999999999709e+00,8.009030000000000316e-01,8.009030000000000316e-01
5.679999999999999716e+00,8.017579999999999707e-01,8.001709999999999656e-01
5.687999999999999723e+00,8.007809999999999651e-01,8.002930000000000321e-01
5.696000000000000618e+00,8.002930000000000321e-01,8.006590000000000096e-01
5.703999999999999737e+00,8.012700000000000378e-01,8.009030000000000316e-01
5.711999999999999744e+00,7.988279999999999825e-01,8.006590000000000096e-01
5.720000000000000639e+00,8.012700000000000378e-01,8.010249999999999870e-01
5.727999999999999758e+00,8.006590000000000096e-01,8.006590000000000096e-01
5.735999999999999766e+00,8.004149999999999876e-01,7.993160000000000265e-01
5.744000000000000661e+00,8.016360000000000152e-01,8.012700000000000378e-01
5.751999999999999780e+00,7.998049999999999882e-01,8.018800000000000372e-01
5.759999999999999787e+00,8.013919999999999932e-01,8.011470000000000535e-01
5.767999999999999794e+00,8.028560000000000141e-01,7.993160000000000265e-01
5.776000000000000689e+00,8.004149999999999876e-01,8.006590000000000096e-01
5.783999999999999808e+00,8.016360000000000152e-01,7.990720000000000045e-01
5.791999999999999815e+00,8.022460000000000147e-01,7.999270000000000547e-01
5.800000000000000711e+00,8.001709999999999656e-01,8.002930000000000321e-01
5.807999999999999829e+00,8.010249999999999870e-01,8.006590000000000096e-01
5.815999999999999837e+00,8.016360000000000152e-01,8.013919999999999932e-01
5.823999999999999844e+00,8.026119999999999921e-01,8.004149999999999876e-01
5.831999999999999851e+00,8.017579999999999707e-01,8.007809999999999651e-01
5.839999999999999858e+00,8.009030000000000316e-01,8.004149999999999876e-01
5.847999999999999865e+00,8.013919999999999932e-01,8.020019999999999927e-01
5.856000000000000760e+00,8.006590000000000096e-01,8.006590000000000096e-01
5.863999999999999879e+00,8.011470000000000535e-01,8.011470000000000535e-01
5.871999999999999886e+00,8.010249999999999870e-01,8.010249999999999870e-01
5.879999999999999893e+00,8.006590000000000096e-01,8.011470000000000535e-01
5.887999999999999901e+00,8.016360000000000152e-01,8.004149999999999876e-01
5.895999999999999908e+00,8.004149999999999876e-01,7.999270000000000547e-01
5.903999999999999915e+00,8.011470000000000535e-01,8.013919999999999932e-01
5.911999999999999922e+00,8.011470000000000535e-01,7.996830000000000327e-01
5.919999999999999929e+00,8.004149999999999876e-01,8.004149999999999876e-01
5.927999999999999936e+00,8.002930000000000321e-01,8.009030000000000316e-01
5.935999999999999943e+00,8.002930000000000321e-01,7.999270000000000547e-01
5.943999999999999950e+00,8.002930000000000321e-01,7.994379999999999820e-01
5.951999999999999957e+00,8.009030000000000316e-01,8.001709999999999656e-01
5.959999999999999964e+00,8.001709999999999656e-01,7.994379999999999820e-01
5.967999999999999972e+00,8.006590000000000096e-01,8.013919999999999932e-01
5.975999999999999979e+00,8.013919999999999932e-01,8.009030000000000316e-01
5.983999999999999986e+00,8.020019999999999927e-01,8.009030000000000316e-01
5.991999999999999993e+00,8.006590000000000096e-01,8.018800000000000372e-01
6.000000000000000000e+00,8.009030000000000316e-01,8.002930000000000321e-01
6.008000000000000007e+00,8.006590000000000096e-01,8.011470000000000535e-01
6.016000000000000014e+00,8.017579999999999707e-01,8.002930000000000321e-01
6.024000000000000021e+00,8.009030000000000316e-01,8.006590000000000096e-01
6.032000000000000028e+00,8.017579999999999707e-01,8.022460000000000147e-01
6.040000000000000036e+00,8.001709999999999656e-01,8.010249999999999870e-01
6.048000000000000043e+00,8.026119999999999921e-01,8.001709999999999656e-01
6.056000000000000050e+00,8.001709999999999656e-01,8.001709999999999656e-01
6.064000000000000057e+00,8.004149999999999876e-01,8.021239999999999482e-01
6.072000000000000064e+00,8.007809999999999651e-01,8.011470000000000535e-01
6.080000000000000071e+00,8.012700000000000378e-01,8.016360000000000152e-01
6.088000000000000078e+00,8.000490000000000101e-01,8.012700000000000378e-01
6.096000000000000085e+00,8.007809999999999651e-01,7.999270000000000547e-01
6.104000000000000092e+00,8.011470000000000535e-01,8.022460000000000147e-01
6.112000000000000099e+00,8.007809999999999651e-01,8.001709999999999656e-01
6.120000000000000107e+00,7.998049999999999882e-01,8.000490000000000101e-01
6.127999999999999226e+00,8.006590000000000096e-01,8.016360000000000152e-01
6.136000000000000121e+00,8.002930000000000321e-01,7.998049999999999882e-01
6.144000000000000128e+00,8.006590000000000096e-01,8.012700000000000378e-01
6.152000000000000135e+00,8.011470000000000535e-01,8.010249999999999870e-01
6.160000000000000142e+00,8.004149999999999876e-01,7.993160000000000265e-01
6.168000000000000149e+00,8.002930000000000321e-01,8.013919999999999932e-01
6.176000000000000156e+00,8.006590000000000096e-01,7.996830000000000327e-01
6.184000000000000163e+00,8.018800000000000372e-01,7.984620000000000051e-01
6.192000000000000171e+00,8.016360000000000152e-01,8.021239999999999482e-01
6.200000000000000178e+00,8.011470000000000535e-01,8.013919999999999932e-01
6.207999999999999297e+00,8.006590000000000096e-01,7.998049999999999882e-01
6.216000000000000192e+00,8.013919999999999932e-01,8.026119999999999921e-01
6.224000000000000199e+00,8.011470000000000535e-01,7.998049999999999882e-01
6.232000000000000206e+00,8.007809999999999651e-01,8.002930000000000321e-01
6.240000000000000213e+00,8.011470000000000535e-01,8.018800000000000372e-01
6.248000000000000220e+00,8.001709999999999656e-01,8.007809999999999651e-01
6.256000000000000227e+00,8.013919999999999932e-01,8.004149999999999876e-01
6.263999999999999346e+00,8.021239999999999482e-01,8.004149999999999876e-01
6.272000000000000242e+00,8.020019999999999927e-01,8.013919999999999932e-01
6.280000000000000249e+00,8.009030000000000316e-01,7.994379999999999820e-01
6.287999999999999368e+00,8.022460000000000147e-01,8.004149999999999876e-01
6.296000000000000263e+00,8.006590000000000096e-01,8.007809999999999651e-01
6.304000000000000270e+00,8.018800000000000372e-01,8.010249999999999870e-01
6.312000000000000277e+00,8.017579999999999707e-01,8.007809999999999651e-01
6.319999999999999396e+00,7.987060000000000271e-01,8.002930000000000321e-01
6.328000000000000291e+00,8.007809999999999651e-01,7.999270000000000547e-01
6.336000000000000298e+00,7.999270000000000547e-01,8.006590000000000096e-01
6.343999999999999417e+00,8.007809999999999651e-01,8.002930000000000321e-01
6.352000000000000313e+00,8.016360000000000152e-01,8.007809999999999651e-01
6.360000000000000320e+00,8.001709999999999656e-01,8.009030000000000316e-01
6.367999999999999439e+00,8.011470000000000535e-01,7.998049999999999882e-01
6.375999999999999446e+00,8.022460000000000147e-01,8.006590000000000096e-01
6.384000000000000341e+00,8.013919999999999932e-01,8.016360000000000152e-01
6.392000000000000348e+00,8.012700000000000378e-01,8.023679999999999701e-01
6.399999999999999467e+00,8.012700000000000378e-01,8.012700000000000378e-01
6.408000000000000362e+00,8.007809999999999651e-01,8.021239999999999482e-01
6.416000000000000369e+00,8.009030000000000316e-01,8.011470000000000535e-01
6.423999999999999488e+00,8.006590000000000096e-01,8.010249999999999870e-01
6.432000000000000384e+00,8.010249999999999870e-01,8.028560000000000141e-01
6.440000000000000391e+00,7.994379999999999820e-01,8.016360000000000152e-01
6.447999999999999510e+00,8.021239999999999482e-01,7.987060000000000271e-01
6.455999999999999517e+00,8.017579999999999707e-01,8.010249999999999870e-01
6.464000000000000412e+00,7.999270000000000547e-01,8.006590000000000096e-01
6.472000000000000419e+00,8.013919999999999932e-01,8.006590000000000096e-01
6.479999999999999538e+00,8.023679999999999701e-01,8.002930000000000321e-01
6.488000000000000433e+00,8.001709999999999656e-01,8.002930000000000321e-01
6.496000000000000441e+00,8.001709999999999656e-01,8.018800000000000372e-01
6.503999999999999559e+00,8.023679999999999701e-01,8.006590000000000096e-01
6.511999999999999567e+00,8.000490000000000101e-01,8.011470000000000535e-01
6.520000000000000462e+00,8.011470000000000535e-01,8.011470000000000535e-01
6.527999999999999581e+00,8.009030000000000316e-01,8.023679999999999701e-01
6.535999999999999588e+00,7.994379999999999820e-01,8.000490000000000101e-01
6.544000000000000483e+00,8.017579999999999707e-01,7.996830000000000327e-01
6.552000000000000490e+00,8.023679999999999701e-01,8.013919999999999932e-01
6.559999999999999609e+00,8.013919999999999932e-01,8.002930000000000321e-01
6.567999999999999616e+00,8.007809999999999651e-01,8.009030000000000316e-01
6.576000000000000512e+00,7.999270000000000547e-01,8.018800000000000372e-01
6.583999999999999631e+00,8.012700000000000378e-01,8.006590000000000096e-01
6.591999999999999638e+00,8.017579999999999707e-01,8.006590000000000096e-01
6.600000000000000533e+00,8.016360000000000152e-01,8.006590000000000096e-01
6.607999999999999652e+00,8.011470000000000535e-01,7.996830000000000327e-01
6.615999999999999659e+00,8.006590000000000096e-01,8.017579999999999707e-01
6.623999999999999666e+00,8.009030000000000316e-01,8.013919999999999932e-01
6.632000000000000561e+00,8.012700000000000378e-01,8.011470000000000535e-01
6.639999999999999680e+00,8.009030000000000316e-01,8.028560000000000141e-01
6.647999999999999687e+00,8.010249999999999870e-01,8.001709999999999656e-01
6.656000000000000583e+00,8.011470000000000535e-01,8.013919999999999932e-01
6.663999999999999702e+00,8.016360000000000152e-01,8.010249999999999870e-01
6.671999999999999709e+00,8.018800000000000372e-01,8.010249999999999870e-01
6.680000000000000604e+00,8.012700000000000378e-01,8.020019999999999927e-01
6.688000000000000611e+00,8.006590000000000096e-01,8.011470000000000535e-01
6.695999999999999730e+00,8.007809999999999651e-01,8.018800000000000372e-01
6.703999999999999737e+00,8.004149999999999876e-01,8.007809999999999651e-01
6.712000000000000632e+00,8.013919999999999932e-01,7.999270000000000547e-01
6.719999999999999751e+00,8.006590000000000096e-01,8.001709999999999656e-01
6.727999999999999758e+00,8.009030000000000316e-01,8.007809999999999651e-01
6.736000000000000654e+00,8.010249999999999870e-01,8.007809999999999651e-01
6.743999999999999773e+00,8.004149999999999876e-01,8.013919999999999932e-01
6.751999999999999780e+00,8.016360000000000152e-01,8.011470000000000535e-01
6.759999999999999787e+00,8.010249999999999870e-01,8.017579999999999707e-01
6.768000000000000682e+00,8.002930000000000321e-01,8.011470000000000535e-01
6.775999999999999801e+00,8.010249999999999870e-01,8.010249999999999870e-01
6.783999999999999808e+00,8.010249999999999870e-01,8.004149999999999876e-01
6.792000000000000703e+00,7.999270000000000547e-01,8.018800000000000372e-01
6.799999999999999822e+00,8.007809999999999651e-01,7.998049999999999882e-01
6.807999999999999829e+00,8.017579999999999707e-01,8.011470000000000535e-01
6.815999999999999837e+00,8.006590000000000096e-01,8.017579999999999707e-01
6.823999999999999844e+00,8.020019999999999927e-01,7.996830000000000327e-01
6.831999999999999851e+00,8.020019999999999927e-01,8.017579999999999707e-01
6.839999999999999858e+00,8.009030000000000316e-01,8.011470000000000535e-01
6.848000000000000753e+00,8.011470000000000535e-01,8.002930000000000321e-01
6.855999999999999872e+00,7.999270000000000547e-01,7.998049999999999882e-01
6.863999999999999879e+00,8.011470000000000535e-01,8.013919999999999932e-01
6.871999999999999886e+00,8.012700000000000378e-01,8.011470000000000535e-01
6.879999999999999893e+00,8.020019999999999927e-01,8.016360000000000152e-01
6.887999999999999901e+00,8.021239999999999482e-01,8.006590000000000096e-01
6.895999999999999908e+00,8.016360000000000152e-01,8.004149999999999876e-01
6.903999999999999915e+00,8.002930000000000321e-01,8.006590000000000096e-01
6.911999999999999922e+00,8.006590000000000096e-01,8.000490000000000101e-01
6.919999999999999929e+00,8.020019999999999927e-01,8.020019999999999927e-01
6.928000000000000824e+00,8.012700000000000378e-01,7.996830000000000327e-01
6.935999999999999943e+00,8.018800000000000372e-01,8.017579999999999707e-01
6.943999999999999950e+00,8.009030000000000316e-01,8.011470000000000535e-01
6.951999999999999957e+00,8.018800000000000372e-01,8.000490000000000101e-01
6.959999999999999964e+00,8.006590000000000096e-01,8.020019999999999927e-01
6.967999999999999972e+00,8.001709999999999656e-01,8.023679999999999701e-01
6.975999999999999979e+00,8.012700000000000378e-01,8.000490000000000101e-01
6.983999999999999986e+00,8.002930000000000321e-01,8.007809999999999651e-01
6.991999999999999993e+00,8.016360000000000152e-01,8.012700000000000378e-01
7.000000000000000000e+00,8.016360000000000152e-01,8.021239999999999482e-01
7.008000000000000007e+00,7.991939999999999600e-01,8.018800000000000372e-01
7.016000000000000014e+00,8.011470000000000535e-01,8.010249999999999870e-01
7.024000000000000021e+00,8.020019999999999927e-01,8.013919999999999932e-01
7.032000000000000028e+00,8.001709999999999656e-01,8.006590000000000096e-01
7.040000000000000036e+00,8.007809999999999651e-01,8.006590000000000096e-01
7.048000000000000043e+00,8.006590000000000096e-01,8.004149999999999876e-01
7.056000000000000050e+00,8.013919999999999932e-01,8.012700000000000378e-01
7.064000000000000057e+00,8.007809999999999651e-01,8.017579999999999707e-01
7.072000000000000064e+00,8.011470000000000535e-01,8.021239999999999482e-01
7.080000000000000071e+00,8.011470000000000535e-01,8.009030000000000316e-01
7.088000000000000078e+00,8.018800000000000372e-01,8.007809999999999651e-01
7.096000000000000085e+00,8.021239999999999482e-01,8.004149999999999876e-01
7.104000000000000092e+00,8.018800000000000372e-01,8.013919999999999932e-01
7.112000000000000099e+00,8.007809999999999651e-01,8.004149999999999876e-01
7.119999999999999218e+00,7.991939999999999600e-01,8.007809999999999651e-01
7.128000000000000114e+00,8.020019999999999927e-01,8.001709999999999656e-01
7.136000000000000121e+00,8.009030000000000316e-01,8.007809999999999651e-01
7.144000000000000128e+00,8.012700000000000378e-01,8.013919999999999932e-01
7.152000000000000135e+00,8.017579999999999707e-01,8.017579999999999707e-01
7.160000000000000142e+00,8.020019999999999927e-01,8.011470000000000535e-01
7.168000000000000149e+00,8.011470000000000535e-01,8.017579999999999707e-01
7.176000000000000156e+00,8.020019999999999927e-01,8.004149999999999876e-01
7.184000000000000163e+00,8.018800000000000372e-01,8.007809999999999651e-01
7.192000000000000171e+00,8.007809999999999651e-01,8.001709999999999656e-01
7.199999999999999289e+00,8.011470000000000535e-01,8.011470000000000535e-01
7.208000000000000185e+00,8.007809999999999651e-01,8.011470000000000535e-01
7.216000000000000192e+00,8.017579999999999707e-01,8.010249999999999870e-01
7.224000000000000199e+00,8.031009999999999538e-01,8.011470000000000535e-01
7.232000000000000206e+00,8.004149999999999876e-01,8.001709999999999656e-01
7.240000000000000213e+00,8.016360000000000152e-01,8.011470000000000535e-01
7.248000000000000220e+00,8.021239999999999482e-01,8.022460000000000147e-01
7.255999999999999339e+00,8.018800000000000372e-01,8.017579999999999707e-01
7.264000000000000234e+00,8.011470000000000535e-01,7.993160000000000265e-01
7.272000000000000242e+00,8.020019999999999927e-01,8.010249999999999870e-01
7.279999999999999361e+00,8.021239999999999482e-01,8.009030000000000316e-01
7.288000000000000256e+00,8.000490000000000101e-01,8.017579999999999707e-01
7.296000000000000263e+00,8.013919999999999932e-01,8.012700000000000378e-01
7.304000000000000270e+00,8.006590000000000096e-01,8.000490000000000101e-01
7.311999999999999389e+00,8.011470000000000535e-01,8.006590000000000096e-01
7.320000000000000284e+00,8.020019999999999927e-01,8.004149999999999876e-01
7.328000000000000291e+00,8.004149999999999876e-01,8.016360000000000152e-01
7.335999999999999410e+00,8.012700000000000378e-01,8.007809999999999651e-01
7.344000000000000306e+00,8.018800000000000372e-01,8.002930000000000321e-01
7.352000000000000313e+00,8.016360000000000152e-01,8.012700000000000378e-01
7.359999999999999432e+00,8.004149999999999876e-01,8.009030000000000316e-01
7.367999999999999439e+00,8.017579999999999707e-01,8.007809999999999651e-01
7.376000000000000334e+00,8.011470000000000535e-01,7.999270000000000547e-01
7.384000000000000341e+00,8.001709999999999656e-01,8.016360000000000152e-01
7.391999999999999460e+00,8.012700000000000378e-01,8.009030000000000316e-01
7.400000000000000355e+00,8.010249999999999870e-01,8.012700000000000378e-01
7.408000000000000362e+00,8.041989999999999972e-01,8.009030000000000316e-01
